PlayerId,Year,TeamId,LeagueId,GP,G,A,PIM,+/-,PP G,PP A,SH G,SH A,GR,GWG,SOG,FO,FO W,HIT,GvA,TkA,SB,TOI,PPTOI,SHTOI,Fights,Fights Won
33278,2022,56,1,1,0,0,2,0,0,0,0,0,53,0,1,0,0,0,0,0,0,451,40,0,0,0
34188,2022,158,10,1,0,0,0,-3,0,0,0,0,47,0,0,4,0,0,0,0,3,267,49,247,0,0
34191,2022,216,14,4,1,2,2,-1,0,0,0,0,72,1,10,0,0,4,0,1,8,4164,309,271,0,0
34194,2022,184,14,2,0,0,0,0,0,0,0,0,54,0,3,0,0,2,0,0,0,1975,0,113,0,0
34216,2022,2564,10,7,1,1,6,-3,0,0,0,0,51,0,9,8,6,0,2,1,3,5865,182,95,0,0
34221,2022,81,10,5,0,1,2,-3,0,0,0,0,52,0,6,21,6,5,2,0,0,4013,74,1198,0,0
34232,2022,228,14,2,0,1,0,1,0,0,0,0,68,0,3,0,0,2,1,0,0,1696,39,250,0,0
34234,2022,228,14,3,0,1,2,-2,0,0,0,1,58,0,2,0,0,3,0,0,5,1359,159,105,0,0
34252,2022,213,14,4,2,3,2,2,0,1,1,0,70,0,14,0,0,6,2,0,9,4010,626,481,0,0
34283,2022,184,14,1,0,0,0,0,0,0,0,0,65,0,4,0,0,1,0,0,0,329,402,0,0,0
34295,2022,215,14,4,0,0,0,-1,0,0,0,0,54,0,1,19,6,1,0,0,0,1552,66,24,0,0
34347,2022,204,14,3,0,1,2,2,0,0,0,0,55,0,1,7,2,3,1,0,0,1370,0,324,0,0
34351,2022,182,14,1,0,0,0,0,0,0,0,0,55,0,2,0,0,2,1,1,0,816,0,53,0,0
34354,2022,177,14,4,1,2,2,-4,1,2,0,0,62,0,3,0,0,6,1,1,1,3378,802,0,0,0
34368,2022,178,14,4,1,0,2,-1,0,0,0,0,57,0,5,0,0,1,1,1,3,3714,58,346,0,0
34391,2022,213,14,4,2,1,4,2,0,0,0,0,59,1,4,6,3,7,2,0,1,3269,0,256,0,0
34399,2022,228,14,1,0,0,0,-2,0,0,0,0,53,0,0,12,2,0,0,0,0,874,138,0,0,0
34560,2022,93,12,7,0,0,8,-6,0,0,0,0,58,0,3,67,33,4,6,2,1,5285,0,1059,0,0
34564,2022,98,12,7,0,3,10,2,0,0,0,0,63,0,6,43,22,15,2,1,2,3890,97,631,0,0
34895,2022,4949,14,4,0,2,2,-1,0,1,0,0,73,0,11,0,0,2,2,1,7,3621,1199,366,0,0
34976,2022,203,14,2,0,0,2,-2,0,0,0,0,53,0,1,0,0,1,1,1,1,1426,35,0,0,0
34992,2022,216,14,4,1,0,0,1,0,0,0,0,60,0,3,1,0,4,0,0,0,2269,36,640,0,0
35015,2022,222,14,3,0,1,2,-2,0,0,0,0,65,0,2,58,32,1,0,0,3,2772,364,0,0,0
35188,2022,185,14,4,0,0,2,0,0,0,0,0,59,0,3,2,0,3,0,0,2,3096,341,185,0,0
35192,2022,185,14,3,0,0,2,1,0,0,0,0,63,0,3,11,10,2,1,0,2,1778,333,570,0,0
35320,2022,183,14,1,0,1,0,0,0,0,0,0,57,0,0,0,0,2,0,1,0,453,0,0,0,0
35552,2022,226,14,3,0,0,2,-4,0,0,0,0,60,0,2,0,0,2,0,0,7,3007,555,222,0,0
35611,2022,91,12,5,1,1,2,-2,0,1,0,0,54,0,3,7,3,2,1,0,1,2436,417,53,0,0
35687,2022,90,12,4,0,0,2,-2,0,0,0,0,56,0,4,33,14,1,0,0,2,2085,156,0,0,0
35733,2022,107,12,2,0,1,4,3,0,0,0,0,47,0,3,0,0,1,1,0,1,1435,42,175,0,0
35749,2022,102,12,7,1,1,4,0,1,0,0,0,64,1,12,86,45,6,2,0,3,4785,1246,0,0,0
36127,2022,1934,59,7,2,3,0,6,0,0,0,0,68,0,11,10,4,7,3,3,2,3895,677,232,0,0
36301,2022,185,14,2,0,0,2,3,0,0,0,0,66,0,2,0,0,3,0,0,5,1776,0,197,0,0
36304,2022,81,10,6,1,0,14,-3,0,0,1,0,53,0,4,76,31,1,4,0,3,2953,0,1597,0,0
36318,2022,211,14,2,0,0,0,-2,0,0,0,0,51,0,0,0,0,0,0,0,1,1931,191,216,0,0
36320,2022,1371,14,3,1,1,0,-3,0,1,0,0,60,0,4,28,14,1,0,0,2,1856,376,28,0,0
36332,2022,184,14,4,1,0,2,3,0,0,0,0,60,0,2,11,5,2,0,1,1,2844,338,3,0,0
36346,2022,194,14,3,0,0,0,-3,0,0,0,0,52,0,1,12,7,2,0,0,0,1640,335,0,0,0
36353,2022,67,10,6,0,2,4,-3,0,0,0,0,62,0,16,25,14,0,4,0,4,5033,1555,919,0,0
36353,2022,71,10,1,0,0,0,-1,0,0,0,0,45,0,0,1,0,0,0,0,0,924,0,39,0,0
36354,2022,201,14,3,0,0,6,-2,0,0,0,0,52,0,4,2,1,5,1,0,0,2128,198,41,0,0
36365,2022,202,14,3,1,0,0,-2,0,0,0,0,55,0,3,5,4,7,3,0,1,2796,34,256,0,0
36385,2022,81,10,7,4,2,4,4,3,0,0,0,72,1,14,99,47,7,0,0,5,6158,1169,187,0,0
36419,2022,203,14,1,0,0,0,-2,0,0,0,0,48,0,1,0,0,0,1,0,2,835,207,135,0,0
36444,2022,4245,10,4,1,0,0,3,1,0,0,0,55,0,4,0,0,3,1,0,0,2905,86,129,0,0
36517,2023,77,10,4,1,1,4,-2,1,1,0,0,55,0,7,1,0,5,0,0,1,2921,251,289,0,0
36517,2022,77,10,7,0,0,4,-2,0,0,0,0,52,0,2,3,1,2,3,2,0,4636,92,469,0,0
36580,2022,225,14,2,0,0,0,-2,0,0,0,0,51,0,1,15,6,1,0,0,1,825,16,79,0,0
36607,2023,157,10,7,0,0,0,-3,0,0,0,0,54,0,8,0,0,3,2,2,7,5642,0,413,0,0
36607,2022,157,10,7,3,1,2,1,0,0,0,0,58,0,10,0,0,10,2,4,11,6972,246,1479,0,0
36618,2022,227,14,3,0,0,0,-2,0,0,0,0,59,0,0,5,3,0,0,0,1,1588,446,0,0,0
36652,2022,228,14,2,0,0,0,1,0,0,0,0,60,0,3,0,0,1,0,0,2,1886,72,168,0,0
36677,2022,169,33,4,0,3,0,1,0,0,0,0,67,0,5,47,21,3,0,1,3,3626,21,364,0,0
36703,2022,231,14,4,0,1,2,-2,0,1,0,0,58,0,1,51,24,1,1,0,1,3187,235,35,0,0
36704,2022,204,14,3,0,0,6,0,0,0,0,0,62,0,3,32,11,6,0,0,1,2293,6,472,0,0
36709,2022,4922,10,7,0,2,6,-1,0,0,0,0,62,0,9,0,0,8,0,1,8,6485,150,462,0,0
36723,2022,194,14,4,0,2,0,1,0,0,0,0,60,0,1,18,11,4,0,1,0,1790,516,0,0,0
36726,2022,194,14,4,0,0,0,1,0,0,0,0,54,0,1,21,9,4,2,1,0,1862,0,629,0,0
36752,2022,232,14,4,0,0,0,-4,0,0,0,0,49,0,1,30,12,0,0,0,0,2052,0,5,0,0
36757,2022,232,14,4,0,0,2,-1,0,0,0,0,59,0,8,41,18,3,1,0,2,3177,0,283,0,0
36763,2022,224,14,3,0,1,14,-1,0,0,0,0,54,0,0,16,7,2,0,0,2,2011,0,135,0,0
36794,2022,232,14,3,0,1,0,-1,0,0,0,0,55,0,3,8,2,2,1,1,1,2957,168,353,0,0
36858,2022,184,14,1,0,0,0,0,0,0,0,0,54,0,1,0,0,0,0,0,0,161,0,0,0,0
36917,2022,182,14,3,0,1,0,1,0,0,0,0,59,0,5,0,0,5,1,0,0,1917,0,0,0,0
36932,2022,204,14,2,1,0,0,0,0,0,0,0,64,0,2,15,6,3,0,1,0,1178,23,91,0,0
36933,2022,177,14,3,0,0,2,-1,0,0,0,0,50,0,0,0,0,1,0,0,5,2495,0,352,0,0
36935,2022,189,14,3,1,1,0,-2,0,1,0,0,73,0,5,0,0,3,0,2,9,3317,659,137,0,0
37174,2023,4920,10,4,0,0,0,-2,0,0,0,0,70,0,5,29,13,2,0,0,4,3411,150,541,0,0
37174,2022,4920,10,7,3,3,2,-1,1,1,0,0,72,0,16,90,43,6,2,7,6,5657,703,459,0,0
37296,2022,81,10,4,0,1,6,0,0,0,0,0,63,0,11,51,29,0,1,1,3,3150,708,195,0,0
37527,2022,88,12,4,1,0,0,0,0,0,0,0,56,0,6,21,13,3,1,0,2,2603,390,0,0,0
37637,2022,231,14,3,0,0,2,-2,0,0,0,0,51,0,2,0,0,1,0,0,0,1844,121,0,0,0
37654,2022,231,14,3,1,1,2,-3,0,1,0,0,65,0,6,0,0,6,1,2,8,3241,230,79,0,0
37662,2022,189,14,3,0,1,0,-2,0,1,0,0,55,0,1,6,2,2,0,0,2,1126,487,0,0,0
37664,2022,227,14,4,1,1,4,-3,1,0,0,0,65,0,6,20,12,5,0,1,2,2687,382,0,0,0
37670,2022,201,14,3,1,0,0,1,0,0,0,0,63,1,2,15,9,2,0,0,0,1838,0,248,0,0
37680,2022,177,14,3,0,1,2,-1,0,0,0,0,56,0,5,0,0,3,1,0,2,3046,91,305,0,0
37787,2022,227,14,3,1,1,0,-2,0,1,0,0,50,0,5,5,2,7,1,0,2,2810,249,240,0,0
37797,2022,189,14,4,0,0,12,-3,0,0,0,0,50,0,0,9,4,4,1,0,0,1495,0,0,0,0
37812,2022,185,14,1,0,0,0,1,0,0,0,0,56,0,0,0,0,0,0,0,0,431,0,0,0,0
37996,2022,107,12,5,0,0,0,2,0,0,0,0,56,0,1,0,0,5,0,0,1,3715,36,420,0,0
38246,2022,223,14,4,0,0,2,1,0,0,0,0,63,0,4,0,0,3,1,0,5,4392,286,453,0,0
38262,2022,221,14,1,0,0,0,-1,0,0,0,0,67,0,0,0,0,0,0,0,2,947,0,264,0,0
38346,2022,224,14,3,1,0,0,-1,0,0,0,0,72,0,18,0,0,4,0,3,9,3092,632,206,0,0
38376,2022,227,14,4,1,2,12,-2,0,0,0,0,56,0,7,71,30,3,4,1,2,3386,736,0,0,0
38413,2022,4959,14,4,0,0,2,-2,0,0,0,0,59,0,5,27,15,3,0,0,1,3010,560,0,0,0
38462,2022,180,14,3,0,0,0,-1,0,0,0,0,64,0,11,4,0,5,2,2,0,2382,963,0,0,0
38544,2022,223,14,3,1,0,0,-1,0,0,0,0,62,0,4,34,20,3,1,1,1,2521,133,175,0,0
39060,2022,222,14,1,0,1,12,0,0,0,0,0,59,0,3,0,0,3,0,0,0,1013,63,31,0,0
39073,2022,202,14,3,0,2,2,-1,0,0,0,0,56,0,3,0,0,3,0,0,1,2411,0,0,0,0
39081,2022,184,14,3,1,1,2,1,0,0,0,0,55,0,4,1,1,1,0,0,0,1485,0,484,0,0
39106,2022,209,14,4,1,4,0,4,0,0,0,0,65,0,5,1,1,4,2,2,0,3695,776,23,0,0
39320,2022,207,14,2,0,0,2,0,0,0,0,0,50,0,0,0,0,0,1,0,0,1133,76,0,0,0
39657,2022,4715,32,7,0,0,0,-1,0,0,0,0,52,0,5,18,6,3,2,0,0,5757,419,0,0,0
39912,2022,202,14,2,1,0,0,3,0,0,0,0,62,0,3,0,0,4,1,0,2,1578,36,65,0,0
39933,2022,196,14,1,0,0,0,0,0,0,0,0,46,0,1,0,0,2,2,0,0,786,0,0,0,0
40131,2022,4246,32,7,1,2,2,-7,0,0,0,0,60,0,16,1,0,5,2,1,0,7454,1446,149,0,0
40161,2022,229,14,3,0,0,4,-3,0,0,0,0,57,0,6,3,1,6,2,0,0,2870,961,76,0,0
40171,2022,3916,33,7,0,2,2,-7,0,0,0,0,55,0,11,6,2,7,1,1,3,6539,390,300,0,0
40190,2022,186,14,1,1,1,0,1,0,0,0,0,58,0,5,1,1,2,1,0,0,674,0,106,0,0
40226,2022,1096,10,7,0,0,0,0,0,0,0,0,64,0,7,0,0,5,2,2,7,6331,55,987,0,0
40247,2022,231,14,4,2,1,0,1,0,0,0,0,57,0,3,21,6,2,1,0,3,2341,0,266,0,0
40260,2022,213,14,3,0,0,0,1,0,0,0,0,58,0,0,4,2,3,0,0,5,1355,0,451,0,0
40268,2022,209,14,4,0,1,2,-4,0,0,0,0,49,0,1,0,0,2,5,0,1,3991,726,115,0,0
40273,2022,210,14,3,1,1,0,2,0,0,0,0,58,1,2,4,2,0,0,0,0,1221,87,21,0,0
40314,2022,157,10,4,1,1,2,1,0,0,0,0,55,0,4,1,0,2,1,0,0,3239,315,337,0,0
40320,2022,225,14,3,1,0,0,-1,0,0,0,0,56,0,2,0,0,1,0,0,0,2962,30,387,0,0
40348,2022,82,10,6,0,4,0,5,0,2,0,0,59,0,9,15,1,6,2,0,0,6378,975,596,0,0
40353,2022,194,14,4,1,2,6,0,0,1,0,0,59,0,9,0,0,4,1,0,0,3471,350,0,0,0
40358,2022,182,14,3,0,0,4,-1,0,0,0,0,53,0,0,0,0,1,0,0,0,949,0,99,0,0
40365,2022,199,14,3,0,0,2,-1,0,0,0,0,56,0,0,20,8,4,1,1,0,1548,0,583,0,0
40380,2022,210,14,2,1,0,4,-1,0,0,0,0,49,0,4,4,1,0,4,0,1,1672,27,305,0,0
40385,2022,188,14,4,0,1,2,2,0,0,0,0,49,0,2,2,0,1,2,1,1,2434,0,484,0,0
40407,2022,208,14,2,0,2,2,2,0,0,0,0,61,0,2,0,0,1,0,1,6,1898,0,324,0,0
40416,2022,76,10,7,1,0,12,-1,0,0,0,0,59,0,10,34,15,3,1,0,6,5317,169,690,0,0
40420,2022,212,14,1,1,0,2,0,0,0,0,0,53,0,3,0,0,0,0,0,0,926,0,0,0,0
41916,2022,118,11,2,2,0,0,0,1,0,0,0,68,1,3,0,0,6,0,0,3,1917,377,190,0,0
41951,2022,143,13,5,0,0,0,-2,0,0,0,0,47,0,3,0,0,2,1,0,0,2835,62,0,0,0
42836,2022,4714,32,1,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,88,0,0,0,0
43535,2022,2556,128,3,1,3,4,1,1,0,0,0,64,0,3,0,0,1,1,1,1,2334,367,123,0,0
43968,2022,106,12,7,0,3,2,-7,0,0,0,0,60,0,12,0,0,6,4,3,15,6687,319,680,0,0
45307,2023,3916,33,1,0,0,2,0,0,0,0,0,49,0,2,0,0,0,1,0,0,804,86,34,0,0
45307,2022,3916,33,4,0,1,0,-2,0,0,0,0,53,0,4,3,0,9,1,0,0,3580,175,287,0,0
45313,2022,4246,32,5,1,1,2,-1,0,1,0,0,62,0,9,50,26,2,1,0,0,5457,649,0,0,0
49392,2022,2233,128,2,0,1,2,-2,0,0,0,0,60,0,2,13,6,2,1,0,1,1388,0,509,0,0
49995,2022,229,14,2,0,0,0,-2,0,0,0,0,57,0,3,2,0,1,0,0,0,928,486,0,0,0
50082,2023,167,33,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,140,0,205,0,0
50082,2022,167,33,3,0,0,4,1,0,0,0,0,64,0,6,12,10,3,0,0,1,2753,0,256,0,0
50439,2022,113,11,6,1,2,4,-4,0,1,0,0,61,0,8,38,22,5,1,1,1,3427,440,125,0,0
51603,2022,1870,83,7,1,1,2,0,0,0,0,0,62,0,1,0,0,5,1,0,10,3828,50,632,0,0
52074,2022,96,12,7,2,1,0,1,0,0,0,0,54,0,5,27,12,2,2,0,2,3143,87,596,0,0
53242,2022,4883,33,6,1,1,27,0,1,0,0,0,67,0,23,99,51,6,1,1,1,5488,987,180,1,0
55109,2022,89,12,4,0,0,2,0,0,0,0,0,54,0,3,1,0,3,4,0,0,3260,441,424,0,0
58257,2022,4246,32,4,0,2,0,-4,0,1,0,0,63,0,3,34,12,3,1,3,0,3440,889,0,0,0
58261,2022,171,33,3,3,0,0,1,1,0,0,0,59,1,7,21,7,5,0,1,1,2669,163,453,0,0
58264,2022,169,33,4,0,0,4,1,0,0,0,0,55,0,3,0,0,1,3,1,0,3831,43,0,0,0
59485,2022,106,12,2,0,0,0,-2,0,0,0,0,48,0,3,1,0,1,0,0,0,991,49,0,0,0
60728,2022,1368,32,3,0,0,0,-2,0,0,0,0,54,0,5,9,4,2,2,0,1,2367,322,0,0,0
63854,2022,2259,128,4,1,2,6,-1,0,0,0,0,69,0,4,46,22,3,3,4,2,3475,306,150,0,0
63921,2022,4247,33,1,0,0,0,-1,0,0,0,0,54,0,2,0,0,0,1,0,0,842,159,0,0,0
63949,2022,172,33,6,0,1,2,-1,0,0,0,0,66,0,14,71,35,4,0,2,3,5506,111,583,0,0
63995,2022,4998,32,6,0,2,2,-3,0,0,0,0,53,0,1,23,6,0,1,0,0,1799,351,257,0,0
67560,2022,4714,32,6,2,5,2,2,1,0,0,0,70,0,18,0,0,5,2,2,11,6112,1255,458,0,0
67643,2022,4883,33,4,0,1,0,0,0,0,0,0,61,0,5,47,26,4,1,0,0,3469,260,93,0,0
67713,2022,158,10,1,0,0,0,-3,0,0,0,0,49,0,1,17,8,0,1,0,0,759,261,40,0,0
74898,2022,4246,32,7,1,1,4,-6,0,0,0,0,62,0,5,71,35,6,0,1,5,7509,308,317,0,0
75013,2022,4883,33,5,1,1,5,0,0,0,0,0,60,0,3,29,9,4,1,1,2,3043,64,523,1,0
76764,2022,4919,32,4,2,2,0,2,0,1,0,0,61,0,5,46,21,1,0,0,0,3750,382,0,0,0
76854,2022,1527,33,1,0,0,0,-1,0,0,0,0,47,0,1,0,0,1,0,0,0,849,0,0,0,0
76856,2022,4714,32,2,0,1,0,0,0,0,0,0,61,0,0,12,7,1,0,1,1,1217,159,123,0,0
76858,2022,169,33,5,1,1,0,3,0,0,0,0,63,0,11,58,27,4,0,2,2,3419,51,325,0,0
77249,2022,129,13,3,2,0,0,-1,0,0,0,0,51,0,5,6,2,1,0,0,1,2132,429,0,0,0
1218,2022,626,6,6,1,2,2,-3,0,1,0,0,69,1,7,9,4,8,1,2,8,4714,1483,245,0,0
1953,2022,53,1,5,3,2,4,5,0,0,0,1,74,1,9,0,0,6,0,3,10,4291,96,739,0,0
2189,2022,42,1,3,0,1,2,0,0,0,0,0,65,0,7,0,0,10,0,3,5,3206,78,231,0,0
18746,2023,9,0,2,0,1,0,3,0,0,0,0,52,0,1,0,0,1,1,0,0,1606,0,276,0,0
18860,2022,42,1,6,2,1,11,1,0,0,0,0,56,0,7,4,3,3,2,0,0,4099,69,325,1,0
22674,2022,894,48,7,2,2,2,6,0,0,0,0,76,1,22,114,66,9,1,4,4,4774,1341,388,0,0
14640,2022,172,33,6,5,3,2,-4,1,2,0,0,71,2,15,128,66,4,1,4,1,5687,1134,62,0,0
12859,2022,517,83,7,3,2,2,1,1,0,0,0,72,1,10,104,53,8,4,2,6,5625,430,991,0,0
31849,2022,1937,128,1,0,0,0,2,0,0,0,0,83,0,2,12,4,2,0,1,1,1097,151,251,0,0
34989,2022,219,14,1,0,0,0,-1,0,0,0,0,62,0,0,5,3,1,1,1,0,342,0,198,0,0
28788,2022,1095,10,7,0,6,8,5,0,0,0,0,70,0,11,0,0,11,0,7,16,7122,346,721,0,0
30599,2022,192,14,4,1,3,0,4,0,0,0,0,68,1,4,42,23,3,3,3,1,2382,0,740,0,0
32585,2022,47,1,1,0,1,0,0,0,0,0,0,58,0,3,0,0,0,2,0,0,822,0,39,0,0
32939,2022,512,5,7,2,1,0,0,0,0,0,0,65,0,6,98,50,11,4,3,6,4367,274,1255,0,0
33163,2022,200,14,3,0,1,2,2,0,0,0,0,62,0,2,11,7,1,1,0,4,1208,0,388,0,0
35977,2022,126,11,6,0,1,6,-5,0,0,0,0,61,0,11,76,29,21,0,2,2,5242,130,453,0,0
36422,2022,218,14,2,1,1,0,4,0,0,0,0,62,0,8,0,0,4,0,1,1,2238,0,215,0,0
37599,2022,4715,32,1,0,0,0,2,0,0,0,0,73,0,3,17,13,1,0,0,1,869,164,128,0,0
39080,2022,189,14,3,1,0,0,-3,1,0,0,0,65,0,3,0,0,1,0,1,4,3593,332,113,0,0
41775,2022,111,11,6,1,6,4,1,1,1,0,0,62,0,11,0,0,1,6,1,0,5105,921,0,0,0
51718,2022,120,11,6,1,0,4,-2,0,0,0,0,55,0,10,27,9,5,2,0,2,2492,59,1052,0,0
2334,2023,1368,32,1,1,0,0,-3,1,0,0,0,73,0,4,15,7,0,0,1,1,884,243,64,0,0
2334,2022,1368,32,5,2,4,2,-2,0,1,0,0,69,0,8,88,47,5,1,0,4,5073,814,331,0,0
11834,2023,634,6,3,0,0,0,-1,0,0,0,0,60,0,0,18,8,5,1,0,0,1676,0,520,0,0
11834,2022,626,6,5,1,1,2,-2,0,0,1,0,63,0,7,47,20,9,1,3,4,3266,32,902,0,0
11979,2023,634,6,1,0,0,0,-1,0,0,0,0,49,0,0,0,0,0,0,0,2,248,0,109,0,0
11979,2022,634,6,3,0,0,0,-1,0,0,0,0,60,0,0,0,0,3,1,2,4,645,0,977,0,0
18654,2022,185,14,2,2,1,0,2,0,0,0,0,66,0,5,6,2,1,0,1,1,1488,206,163,0,0
48957,2022,829,7,1,0,0,2,0,0,0,0,0,55,0,1,7,5,1,1,0,0,491,0,98,0,0
1519,2023,970,48,7,0,2,2,0,0,1,0,0,66,0,14,0,0,8,4,2,9,5544,1071,1125,0,0
1519,2022,970,48,7,2,0,16,2,0,0,0,0,70,1,6,0,0,4,1,1,9,6395,213,400,0,0
8653,2023,970,48,7,1,2,0,0,0,0,0,0,62,0,8,15,6,4,1,3,9,4636,0,883,0,0
8653,2022,970,48,6,2,4,6,4,0,0,0,0,67,0,5,10,7,8,2,2,3,4676,0,394,0,0
13189,2023,894,48,7,0,1,6,1,0,0,0,0,66,0,7,31,12,12,1,0,1,3768,1077,0,0,0
13189,2022,42,1,3,0,1,2,1,0,1,0,0,67,0,4,26,8,7,0,2,0,1437,529,0,0,0
13189,2022,4838,0,2,0,1,0,-1,0,0,0,0,57,0,4,25,10,0,0,1,0,1709,272,0,0,0
13840,2023,970,48,5,3,1,0,2,0,0,0,1,60,0,8,5,3,5,0,1,1,2779,0,614,0,0
13840,2022,2190,24,6,1,2,2,-1,0,0,0,0,70,0,9,6,4,8,1,2,3,5322,552,360,0,0
15125,2023,970,48,6,1,2,0,-1,0,0,0,0,60,0,10,56,34,6,1,0,8,4529,0,135,0,0
15125,2022,970,48,6,2,3,0,5,1,0,0,0,68,0,12,48,22,15,2,0,1,4157,468,0,0,0
18320,2023,970,48,7,0,0,4,-1,0,0,0,0,63,0,5,46,23,6,1,3,6,4054,0,1083,0,0
18320,2022,970,48,6,0,1,0,-2,0,0,0,0,66,0,10,63,39,5,0,1,0,4871,0,170,0,0
18498,2022,873,48,6,2,1,2,1,0,0,0,0,54,1,3,10,5,4,1,0,1,2357,0,98,0,0
19043,2023,970,48,7,1,1,14,0,0,0,0,0,59,0,3,3,2,8,3,2,2,5694,48,16,0,0
19043,2022,970,48,7,1,1,2,2,0,0,0,0,60,0,8,4,1,9,2,3,1,4565,632,42,0,0
25574,2023,970,48,3,1,0,0,2,0,0,0,0,67,0,2,9,3,5,0,0,0,1791,0,297,0,0
25574,2022,970,48,5,0,3,2,2,0,0,0,1,65,0,7,15,6,2,1,0,5,4202,0,433,0,0
25649,2023,970,48,7,1,1,2,-5,0,1,0,0,64,0,13,0,0,14,3,4,15,6045,169,1142,0,0
25649,2022,970,48,7,2,1,0,3,0,0,2,0,66,0,12,0,0,10,4,2,23,5983,433,1091,0,0
40806,2023,970,48,7,2,2,0,2,1,0,0,0,64,1,8,2,0,14,2,0,5,5583,620,0,0,0
40806,2022,970,48,5,1,1,0,1,0,0,0,0,60,0,10,5,3,5,3,0,2,3536,273,82,0,0
44922,2022,1414,48,5,1,1,2,-5,0,0,0,0,56,0,5,0,0,5,3,0,4,3526,359,0,0,0
45073,2023,970,48,7,0,1,0,1,0,0,0,0,63,0,2,0,0,8,0,0,4,5151,65,314,0,0
45073,2022,970,48,7,1,2,0,5,0,0,0,0,64,0,6,0,0,2,2,6,2,4678,5,806,0,0
35683,2022,103,12,3,0,0,5,0,0,0,0,0,63,0,5,0,0,5,1,1,6,2668,25,630,1,1
41770,2022,116,11,5,1,1,16,-9,0,0,0,1,49,0,8,0,0,10,1,1,9,4792,326,1016,0,0
35679,2022,106,12,6,0,1,4,-5,0,0,0,0,57,0,4,13,4,7,0,0,4,3914,576,264,0,0
35786,2022,100,12,5,1,1,2,3,0,0,0,0,54,0,4,2,0,1,1,1,0,1886,0,0,0,0
35976,2022,100,12,5,1,0,4,-3,0,0,1,0,57,0,4,4,0,6,1,1,2,3473,119,997,0,0
58325,2022,129,13,4,0,0,2,-2,0,0,0,0,54,0,1,6,1,2,0,2,1,2157,0,364,0,0
9512,2022,890,48,3,0,1,2,-1,0,1,0,0,52,0,4,0,0,2,2,0,0,2935,39,60,0,0
36317,2022,221,14,1,0,1,2,-1,0,0,0,0,48,0,0,0,0,0,0,0,0,415,28,0,0,0
36543,2022,2564,10,7,0,0,2,1,0,0,0,0,58,0,9,0,0,6,0,0,3,6251,961,188,0,0
43802,2022,204,14,2,0,0,0,-1,0,0,0,0,53,0,0,8,3,0,2,1,0,887,0,0,0,0
52578,2022,547,24,5,0,0,4,-2,0,0,0,0,53,0,3,0,0,1,0,0,2,2094,0,537,0,0
35696,2022,97,12,3,0,0,0,-1,0,0,0,0,68,0,5,0,0,1,0,1,7,3023,0,328,0,0
35732,2022,98,12,5,0,0,6,-2,0,0,0,0,56,0,0,0,0,3,0,0,0,3572,112,1,0,0
41854,2022,139,13,3,0,0,2,-2,0,0,0,0,63,0,3,0,0,2,1,0,6,2957,211,410,0,0
42235,2022,143,13,7,0,1,4,0,0,0,0,0,60,0,8,24,16,6,0,1,6,4696,56,516,0,0
3487,2023,2244,128,4,2,1,4,1,1,0,0,0,64,0,8,6,2,4,2,0,4,2819,981,503,0,0
3487,2022,2244,128,4,0,0,0,-3,0,0,0,0,63,0,3,14,3,5,1,0,2,2963,522,390,0,0
4765,2023,2244,128,4,0,0,2,-3,0,0,0,0,57,0,2,3,2,4,0,0,3,1965,468,85,0,0
4765,2022,2244,128,1,0,1,0,0,0,0,0,0,58,0,1,0,0,1,0,0,0,338,0,0,0,0
11230,2023,2244,128,4,0,0,4,-2,0,0,0,0,57,0,2,2,2,6,0,0,1,2299,7,277,0,0
11230,2022,2244,128,3,2,1,4,4,0,0,0,0,66,0,7,0,0,3,2,5,2,2157,320,0,0,0
11993,2023,2244,128,2,1,1,2,1,0,1,0,0,64,0,2,4,0,0,1,2,1,1523,191,0,0,0
11993,2022,2244,128,3,0,1,0,1,0,0,0,0,61,0,0,9,5,1,0,0,1,1474,9,17,0,0
15685,2022,579,128,3,0,0,2,-2,0,0,0,0,54,0,5,0,0,3,0,1,3,2597,267,700,0,0
17874,2023,2244,128,3,0,1,4,1,0,0,0,0,64,0,0,0,0,2,0,0,4,1778,0,796,0,0
17874,2022,2244,128,2,0,1,0,2,0,0,0,0,69,0,3,0,0,2,0,1,6,1631,75,570,0,0
21170,2022,1923,128,1,0,0,0,0,0,0,0,0,59,0,2,0,0,1,1,0,2,609,221,0,0,0
22902,2022,1919,128,3,0,1,0,1,0,0,0,0,61,0,3,6,1,0,1,0,0,1525,21,448,0,0
23339,2022,2256,128,4,1,2,2,-2,0,0,0,0,54,0,3,0,0,1,1,0,3,2572,97,600,0,0
23528,2022,2256,128,4,0,0,16,1,0,0,0,0,63,0,6,0,0,0,1,1,5,3171,153,338,0,0
23589,2022,1925,59,4,1,0,0,-4,1,0,0,0,58,0,1,6,2,6,1,2,2,2453,413,561,0,0
26572,2022,2256,128,3,0,0,2,-3,0,0,0,0,49,0,1,11,5,1,0,0,0,1247,36,43,0,0
26706,2022,1920,128,4,1,0,6,2,0,0,0,0,62,0,4,20,11,4,0,1,1,2187,0,777,0,0
30823,2022,579,128,2,0,0,2,-1,0,0,0,0,58,0,0,0,0,4,0,1,0,818,136,276,0,0
